activityID,startTime,sourceLocation,activeRegionNum,note,link,analysis_speed,analysis_type,analysis_latitude,analysis_longitude,analysis_halfAngle,analysis_isMostAccurate,analysis_note,kp_max_h72,label_storm,log_speed,is_fast_cme,abs_latitude,start_hour,start_dow,omni_w24_72_mean_Bmag,omni_w24_72_min_Bmag,omni_w24_72_max_Bmag,omni_w24_72_std_Bmag,omni_w24_72_mean_By_gsm,omni_w24_72_min_By_gsm,omni_w24_72_max_By_gsm,omni_w24_72_std_By_gsm,omni_w24_72_mean_Bz_gsm,omni_w24_72_min_Bz_gsm,omni_w24_72_max_Bz_gsm,omni_w24_72_std_Bz_gsm,omni_w24_72_mean_V,omni_w24_72_min_V,omni_w24_72_max_V,omni_w24_72_std_V,omni_w24_72_mean_Np,omni_w24_72_min_Np,omni_w24_72_max_Np,omni_w24_72_std_Np,omni_w24_72_mean_T,omni_w24_72_min_T,omni_w24_72_max_T,omni_w24_72_std_T,omni_w24_72_mean_Pdyn,omni_w24_72_min_Pdyn,omni_w24_72_max_Pdyn,omni_w24_72_std_Pdyn,omni_w24_72_mean_Efield,omni_w24_72_min_Efield,omni_w24_72_max_Efield,omni_w24_72_std_Efield,omni_w24_72_mean_beta,omni_w24_72_min_beta,omni_w24_72_max_beta,omni_w24_72_std_beta,omni_w24_72_mean_MachA,omni_w24_72_min_MachA,omni_w24_72_max_MachA,omni_w24_72_std_MachA,omni_w24_72_mean_AE,omni_w24_72_min_AE,omni_w24_72_max_AE,omni_w24_72_std_AE,omni_w24_72_mean_SYM_H,omni_w24_72_min_SYM_H,omni_w24_72_max_SYM_H,omni_w24_72_std_SYM_H
2022-09-01T07:53:00-CME-001,2022-09-01 07:53:00+00:00,,,Jet-like CME faintly visible in the E in STEREO A COR2 and SOHO LASCO C2/C3.  No clear source visible in available coronal imagery.,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/21502/-1,334.0,S,-16.0,-124.0,10.0,1.0,,6.0,1,5.814130531825066,0,16.0,7,3,7.190090252707581,2.75,11.69,1.911196109631813,2.4342779783393502,-5.13,9.5,3.143931453467121,-1.4615162454873647,-10.19,8.64,3.7546927860486963,506.55056947608205,403.1,704.7,84.10832771638877,7.99132118451025,2.65,39.52,5.884403894058622,163251.38496583144,7188.0,598965.0,128918.84201296342,3.747175398633258,1.2,14.69,2.0777107043709533,0.8876484018264841,-4.53,5.62,2.00247921557224,1.8367351598173516,0.34,8.52,1.3032155798899492,246.85902777777775,3.9,999.9,422.69907553739205,441.15625,33.0,1395.0,307.9165875549628,-9.147569444444445,-59.0,18.0,17.121728022640955
2022-09-02T01:35:00-CME-001,2022-09-02 01:35:00+00:00,,,Seen in the SW of SOHO LASCO C2 and faintly in SOHO LASCO C3. Not visible in STEREO A COR2 white light imagery due to faintness and data gaps. Source is likely an eruption seen in SDO AIA 304 off the SW limb starting around 2022-09-02T01:00Z. It is also seen as faint opening field lines in SDO AIA 171 and 193.,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/21505/-1,476.0,S,-45.0,,17.0,1.0,,6.333,1,6.1675164908883415,0,45.0,1,4,8.028987341772151,3.73,11.69,1.4492598553159353,3.8831464737793855,-4.76,9.5,2.3598973700121535,-2.5817540687160943,-10.19,8.64,3.544712691105366,588.7277310924369,403.1,733.9,94.7282266278755,6.585210084033613,2.65,39.52,5.726500845250493,239809.6218487395,26934.0,598965.0,116111.0142393431,4.068718487394958,1.2,14.69,2.009702368468098,1.6822151898734177,-4.53,5.62,2.057459093138438,1.4732067510548523,0.34,8.46,1.0736171812004358,185.75233968804162,3.9,999.9,379.5265108560044,656.261698440208,53.0,1498.0,319.80437988340503,-31.100519930675908,-70.0,16.0,20.5523455565357
2022-09-02T16:45:00-CME-001,2022-09-02 16:45:00+00:00,,,Faintly visible in the SW of SOHO LASCO C2/C3. Not clearly visible in STEREO A COR2 due to faintness. Potential source is an eruption beyond the W limb in SDO AIA 171 characterized by opening field lines around 13:00Z.,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/21513/-1,486.0,S,-71.0,,22.0,1.0,,6.333,1,6.18826412308259,0,71.0,16,4,7.969556377079482,5.46,11.62,1.0758177850875672,3.694879852125693,-5.35,8.06,2.269333090365635,-2.5959334565619225,-10.19,7.94,3.2232130138040374,615.9178649237474,470.9,733.9,71.44342511660076,4.815795206971677,2.26,11.53,1.4763298607838122,255604.20697167757,50929.0,514968.0,95331.5507338634,3.6821568627450985,1.34,7.26,1.2321343445145119,1.6351859956236323,-4.53,5.62,2.099675711748953,1.2127571115973743,0.39,4.37,0.4969335422182643,214.57573656845753,5.2,999.9,402.42379995046497,713.1299826689775,126.0,1498.0,292.1941712476338,-40.52859618717504,-70.0,2.0,14.718960417647594
2022-09-02T19:32:00-CME-001,2022-09-02 19:32:00+00:00,,,"This CME is visible to the SE in SOHO LASCO C2/C3 and to the S/SE in STEREO A COR2 coronagraph imagery. The source is a filament eruption stretching across the SE quadrant visible in SDO AIA 131, 171, 193 and 304 around 2022-09-02T18:30Z. An opening of field lines is visible off the SE limb in SDO AIA 171 around this time, and post-eruptive loops begin to form shortly after the filament lift-off as seen in SDO AIA 193.",https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/21516/-1,763.0,C,-28.0,-31.0,37.0,1.0,,6.333,1,6.638567789166521,0,28.0,19,4,8.000927021696253,5.46,11.62,1.0997054153687371,3.6724260355029585,-5.35,8.06,2.3386784295403884,-2.5459368836291913,-10.19,7.94,3.3141268451167085,624.2183098591549,470.9,733.9,67.20857865652827,4.928427230046949,2.26,11.53,1.473316853181573,264731.7441314554,50929.0,514968.0,92084.67818609353,3.8323474178403756,1.34,7.26,1.1490414994958864,1.6317688679245286,-4.53,5.62,2.1753643011698935,1.2546226415094341,0.39,4.37,0.4897302386591759,270.1402777777778,5.2,999.9,436.9384150556137,710.8489583333334,122.0,1498.0,297.04695855906806,-41.802083333333336,-70.0,2.0,14.095128043001635
2022-09-03T09:12:00-CME-001,2022-09-03 09:12:00+00:00,,,Faintly visible in the east of SOHO LASCO C2/C3. Source is unclear and potentially backsided.,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/21523/-1,294.0,S,-6.0,,28.0,1.0,,6.333,1,5.68697535633982,0,6.0,9,5,7.3149880668257765,4.6,10.12,1.0984074770037713,3.5021241050119336,-5.35,8.06,2.393229117220004,-1.7522673031026255,-7.76,5.65,2.9143533962999726,630.6872403560831,538.8,733.9,46.71151362188206,4.168219584569733,1.79,8.78,1.3774727770398516,264088.5400593472,142663.0,477454.0,53839.88581116582,3.3637091988130554,1.2,6.45,1.2485018482123147,1.178095238095238,-3.48,5.3,1.9335513379902771,1.250952380952381,0.49,2.72,0.3207547611182807,421.67326388888887,6.6,999.9,488.69139366630316,605.6527777777778,42.0,1498.0,320.10745416891837,-44.44444444444444,-70.0,-27.0,9.883366903946483
2022-09-03T19:12:00-CME-001,2022-09-03 19:12:00+00:00,,,"Narrow CME visible in the SE in SOHO LASCO C2/C3 and STEREO A COR2.  No clear source, but may possibly be associated with field line motion over SE limb, faintly visible in SDO AIA 171 beginning around 2022-09-03T17:02Z.",https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/21532/-1,378.0,S,-48.0,-92.0,13.0,1.0,,6.333,1,5.937536205082426,0,48.0,19,5,6.548717339667458,4.33,8.67,0.9565716040330325,3.2046318289786226,-5.35,7.9,2.1172491833402813,-0.9084085510688835,-6.91,5.65,2.6421648764812544,607.3588424437298,538.8,723.6,37.522673667724334,3.2019935691318335,1.24,6.51,1.2985044129958034,225529.08038585208,90610.0,477454.0,60504.46556363793,2.41459807073955,0.77,6.06,1.1623804779117557,0.5325806451612903,-3.77,4.4,1.638512440505078,1.103258064516129,0.31,2.72,0.3659720126565238,466.16059027777777,5.1,999.9,494.41300123542845,507.78125,42.0,1478.0,273.4455766664319,-38.96875,-61.0,-26.0,7.795725046014358
2022-09-03T23:24:00-CME-001,2022-09-03 23:24:00+00:00,,,"Narrow CME faintly visible in SOHO LASCO C2/C3, not seen in STEREO A COR2 due to beacon data gap.  No definitive source, but may possibly be associated with eruption and field line motion over SE limb visible in SDO AIA 171 beginning 2022-09-03T22:18Z.",https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/21534/-1,366.0,S,-46.0,,18.0,1.0,,6.333,1,5.905361848054571,0,46.0,23,5,6.323254156769597,4.33,8.2,0.9226030017427669,3.1873159144893113,-5.35,7.9,2.067028152870349,-0.5968883610451307,-6.91,5.65,2.6839556830687212,599.5078616352201,538.8,723.6,33.16015123636488,2.844465408805031,1.24,5.54,1.125706848686996,212063.12264150943,90610.0,477454.0,63938.00058985545,2.067421383647799,0.77,4.96,0.9093374558431779,0.3626813880126183,-3.77,4.4,1.6117255882043078,1.0193375394321766,0.31,2.72,0.35075385638735573,453.95937499999997,5.1,999.9,493.4761079811468,472.0329861111111,27.0,1478.0,275.57850884442433,-37.578125,-61.0,-22.0,7.768848537298569
2022-09-04T08:48:00-CME-001,2022-09-04 08:48:00+00:00,S27E25,13093.0,"Visible in the ESE in SOHO LASCO C2/C3, not clearly seen in STEREO A COR2.  May possibly be associated with eruption and C3.9 flare just east of AR 13093 (near S27E25), visible in SDO AIA 131/171/193/304 and STEREO A EUVI 195 beginning 2022-09-04T07:18Z.",https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/21530/-1,637.0,C,-13.0,-25.0,34.0,1.0,,6.333,1,6.45833828334479,0,13.0,8,6,5.734085510688836,4.33,7.55,0.6851301052329208,2.699643705463183,-5.35,6.25,1.8636643383844211,-0.37045130641330154,-6.91,5.37,2.686328461659793,591.8754045307444,538.8,685.7,26.50973888789394,2.3233656957928805,1.24,4.93,0.80977023325625,189415.25242718446,90610.0,477454.0,57591.68119675763,1.6212944983818771,0.77,3.56,0.5296242858333532,0.23500000000000007,-3.77,4.4,1.6079418360288869,0.9337987012987014,0.31,2.72,0.30878193624977085,469.3767361111111,5.1,999.9,494.8764989176731,401.53125,27.0,1478.0,262.32380143863287,-34.595486111111114,-57.0,-17.0,9.425765171552468
2022-09-04T14:12:00-CME-001,2022-09-04 14:12:00+00:00,S25E100,,"Visible in the SE in SOHO LASCO C2 and STEREO A COR2.  May be associated with eruption from unnumbered AR near S25E100, visible in SDO AIA 171/193 and STEREO A EUVI 195 beginning 2022-09-04T13:00Z.",https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/21542/-1,268.0,S,-33.0,-104.0,18.0,1.0,,6.0,1,5.594711379601839,0,33.0,14,6,5.395825471698113,4.33,6.19,0.35551885775457415,2.7630188679245284,-2.99,5.66,1.5834822027533035,0.053962264150943455,-5.06,5.37,2.3630016405607903,594.973417721519,549.3,685.7,23.576645593321878,1.9978164556962024,1.24,3.0,0.30445631846915633,187305.47151898735,90610.0,477454.0,56639.672870654525,1.4235126582278483,0.77,2.38,0.2731056789323241,0.007904761904761911,-3.77,2.95,1.4383729974587933,0.9322222222222222,0.31,2.72,0.3052537037173455,457.3552083333333,5.1,999.9,493.8567110852948,357.41493055555554,27.0,1245.0,229.4120573743786,-32.270833333333336,-57.0,-15.0,9.431749535773072
2022-09-05T16:36:00-CME-001,2022-09-05 16:36:00+00:00,,,"Seen as a full halo CME in SOHO and STEREO A coronagraphs with a faint shock and separate bulk component mostly directed to the south and east in STEREO A and south and west in SOHO. The eruption is likely back-sided as there is little evidence of a front-sided eruption on the Earth-facing disk seen in the SDO EUV imagery. Fast-moving field lines (consistent with an extensive backsided EUV wave) are observed across the northwestern and southeastern limb simultaneously in GOES SUVI 195 and SDO AIA 193 imagery starting at 16:45Z, providing further evidence that eruption is back-sided.",https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/21547/-1,1377.0,O,-25.0,177.0,60.0,1.0,,4.333,0,7.228388451573604,1,25.0,16,0,5.325514834205933,4.18,6.13,0.290900308946282,1.9686561954624782,-3.05,5.11,1.7417347399894305,-0.3024607329842932,-5.51,4.96,2.719086898362946,559.0545000000001,486.7,625.5,35.34557440118918,2.01915,1.24,3.08,0.359539674444977,147227.71,67896.0,286373.0,34266.41227274749,1.25875,0.76,2.02,0.2278430106454881,0.1396733668341708,-2.9,3.03,1.4802942271178434,0.8271608040201005,0.31,1.73,0.21440048299127323,314.14045138888883,5.1,999.9,458.60716007268695,325.5260416666667,26.0,1262.0,252.96509561520415,-27.166666666666668,-44.0,-15.0,5.625154318870826
2022-09-05T18:39:00-CME-001,2022-09-05 18:39:00+00:00,,,"CME East in SOHO LASCO C2/C3 and STERE A COR2 closely following (and partially obscured by) the 2022-09-05T16:36Z CME (there possibly were several consecutive CMEs/outflows following this fast CME). Only a few beginning timestamps are available in STEREO A COR2 for this event because of a data gap starting after 2022-09-05T19:54Z. Source: not found, so likely back-sided.",https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/21556/-1,767.0,C,0.0,-149.0,45.0,1.0,,4.333,0,6.643789733147672,0,0.0,18,0,5.312739965095987,4.18,6.12,0.2737918033452725,1.9079755671902268,-3.05,5.11,1.6942066626618857,-0.43694589877835943,-5.51,4.96,2.8234245032442127,556.7483950617284,486.7,625.5,35.611224179289735,2.0654814814814815,1.28,3.16,0.38495800993114937,145841.3086419753,67896.0,286373.0,34822.44553861669,1.2755308641975307,0.76,2.02,0.23288534170431302,0.22200992555831264,-2.9,3.03,1.5392224133043948,0.8389826302729528,0.46,1.73,0.20603839097812177,305.5621527777778,5.7,999.9,454.92714189817616,326.83159722222223,26.0,1262.0,252.33987175358465,-27.192708333333332,-44.0,-15.0,5.708121859677713
2022-09-06T01:25:00-CME-001,2022-09-06 01:25:00+00:00,S30E45,,"CME SE in SOHO LASCO C2/C3 and STEREO A COR2 (available in difference imagery, currently not available in COR2 b/c of a campaign. Source: a medium sized eruption starting at 2022-09-06T00:57Z as seen in SDO AIA 193, 304 and in EUVI A 195 at S30E45.",https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/21554/-1,642.0,C,-20.0,-45.0,25.0,1.0,,4.333,0,6.466144724237619,0,20.0,1,1,5.33897212543554,4.18,6.12,0.30145262007459467,1.895418118466899,-3.05,5.11,1.6940959424161153,-0.8970209059233452,-5.55,4.96,2.895000197309162,544.0176056338029,482.5,625.5,36.738149632207474,2.160985915492958,1.28,3.16,0.4282505790855077,138968.86854460093,60617.0,286373.0,36942.0827372245,1.2688967136150233,0.76,1.9,0.22727194861596386,0.48125,-2.9,3.03,1.5493443816568666,0.8419103773584906,0.44,1.73,0.20714223872045448,270.5987868284229,5.7,999.9,438.09697597961076,345.1473136915078,26.0,1262.0,252.58415718644727,-27.015597920277298,-44.0,-15.0,5.884630219710834
2022-09-06T19:36:00-CME-001,2022-09-06 19:36:00+00:00,,,"This CME is very faint but visible to the W/NW in SOHO LASCO C2/C3 coronagraph imagery. The CME appears as outflow but has a measurable front, although no source was visible on the Earth-facing disk.",https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/21567/-1,723.0,C,9.0,,17.0,1.0,,4.333,0,6.584791392385716,0,9.0,19,1,5.4041884816753925,4.18,6.49,0.3573622280423283,1.74673647469459,-3.05,6.11,1.8768403869425807,-0.5964223385689355,-6.14,4.96,3.123587950659382,500.27139874739044,420.4,590.8,35.4814185297425,2.557557411273487,1.41,3.76,0.4817258512520254,114628.74739039666,53366.0,209175.0,28591.505463420242,1.2720250521920666,0.72,1.9,0.23074778908991186,0.3660294117647059,-2.71,3.05,1.5448654421758115,0.8938865546218487,0.44,1.94,0.23424252081703187,179.6720486111111,5.6,999.9,375.95148927971616,300.8142361111111,22.0,1529.0,247.36462741175293,-27.67534722222222,-43.0,-12.0,6.123481944893504
2022-09-07T12:36:00-CME-001,2022-09-07 12:36:00+00:00,,,This CME is very faint in white light imagery but is visible to the W/NW in SOHO LASCO C2/C3 coronagraph imagery. This CME is not yet visible in STEREO A COR2 due to an ongoing STEREO A campaign. A possible source is the field line movement visible beyond the NW limb in SDO AIA 171 around 2022-09-07T11:00Z.,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/21570/-1,355.0,S,11.0,,17.0,1.0,,4.333,0,5.87493073085203,0,11.0,12,2,5.470365853658536,4.38,6.65,0.43163578168709976,2.103641114982578,-2.69,6.11,1.63590351069024,-1.336794425087108,-6.23,4.82,3.0761064981083006,465.41999999999996,388.8,555.0,40.51949608048973,3.204822429906542,1.78,5.3,0.7753052556876544,94272.79439252337,32654.0,209175.0,26526.518733495224,1.363981308411215,0.72,2.11,0.2423962146657191,0.6368867924528301,-2.37,3.05,1.4311517747179685,1.00211320754717,0.44,2.54,0.300434381142922,86.78541666666666,5.4,999.9,269.0098496283149,277.9010416666667,22.0,1529.0,234.25759414708756,-24.447916666666668,-43.0,-8.0,7.704440176774689
2022-09-07T13:36:00-CME-001,2022-09-07 13:36:00+00:00,,,"This CME is faint in white light imagery but can be seen to the NW in SOHO LASCO C2/C3. Due to an ongoing STEREO A campaign, there is no imagery available for this CME in STEREO A COR2 yet. A possible source is the faint field line movement visible beyond the NW limb in SDO AIA 171 around 2022-09-07T12:22Z.",https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/21572/-1,304.0,S,20.0,,22.0,1.0,,4.333,0,5.720311776607412,0,20.0,13,2,5.468066202090593,4.38,6.65,0.43030447344659833,2.075853658536585,-2.69,6.11,1.6455210731794219,-1.44904181184669,-6.23,4.82,3.08979351976268,464.5,388.8,555.0,40.178123958938315,3.2358130841121495,1.78,5.3,0.7821676342403239,93321.21869158879,32654.0,209175.0,26728.597030266657,1.3722616822429905,0.72,2.11,0.24787532050016176,0.6922264150943396,-2.37,3.05,1.436071536578233,1.0073396226415094,0.44,2.54,0.29873680240186606,86.80746527777778,5.4,999.9,269.00335040864303,292.1267361111111,22.0,1529.0,244.96452318348813,-24.484375,-43.0,-8.0,7.716758838429909
2022-09-07T22:36:00-CME-001,2022-09-07 22:36:00+00:00,S35W00,,Visible in the far south of SOHO LASCO C2/C3. Not visible in STEREO A COR2 white light imagery due to data gap. Source is filament eruption seen around S30W00 with a slow liftoff starting around 20:00Z. Characterized by dimming in SDO AIA 193 and filament in SDO AIA 304.,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/21576/-1,344.0,S,-17.0,3.0,29.0,1.0,,4.333,0,5.84354441703136,0,17.0,22,2,5.529599303135888,4.38,6.65,0.4603180385178059,2.185836236933798,-2.69,6.11,1.760245047779974,-1.4465679442508712,-6.23,4.82,3.0610004225493,453.6688336520076,388.8,550.0,33.81247187474125,3.468240917782027,1.89,5.3,0.7851457728328195,91819.01338432122,32654.0,209175.0,26782.026756596024,1.4116061185468451,0.72,2.11,0.27056011182674905,0.6398265895953757,-2.37,3.05,1.4144270982173686,1.054971098265896,0.47,2.54,0.3138565341365081,105.78472222222223,5.4,999.9,296.3118030516176,296.42534722222223,22.0,1529.0,259.2946387890435,-22.75173611111111,-43.0,-8.0,7.7763327573210805
2022-09-08T08:48:00-CME-001,2022-09-08 08:48:00+00:00,,,"This CME is first visible to the SW in SOHO LASCO C2 coronagraph imagery. It appears as a slow streamer enhancement before being pushed by a later front seen starting around 2022-09-08T17:36Z, however this later front is not clearly distinguished from the entire CME feature, therefore it is included in this CME measurement.",https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/21581/-1,421.0,S,-25.0,116.0,39.0,1.0,,4.333,0,6.045005314036012,0,25.0,8,3,5.5322473867595825,4.38,6.65,0.4343588347626609,2.2874216027874565,-2.69,5.74,1.6284048670712281,-1.3529442508710803,-6.23,4.82,2.790481495367083,441.76619718309854,388.8,512.3,23.62162890952672,3.6596378269617706,1.91,5.3,0.6890382513975842,88874.39034205231,23242.0,197105.0,24872.635143758176,1.4269014084507041,0.72,2.11,0.2709326175222409,0.6300202839756592,-2.1,3.05,1.2578918419316887,1.1029411764705883,0.47,2.54,0.317870817440608,150.60104166666667,5.4,999.9,348.47953615236935,265.6579861111111,18.0,1529.0,257.2218819777324,-21.01215277777778,-39.0,-7.0,7.701338597859541
2022-09-08T17:12:00-CME-001,2022-09-08 17:12:00+00:00,,,This CME is first visible to the SE in SOHO LASCO C2. It is a narrow and faint jet-like CME with a source seen in SDO/AIA 193 as opening field lines along the SE limb around 17:00Z.,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/21584/-1,796.0,C,-18.0,-76.0,16.0,1.0,,4.333,0,6.680854678790215,0,18.0,17,3,5.500313588850175,4.38,6.65,0.44636890329555934,2.4670209059233454,-3.19,5.74,1.6398338520352336,-1.276184668989547,-6.23,4.82,2.683027225880726,438.85351812366736,388.8,512.1,19.819929595182398,3.932601279317697,2.19,5.38,0.6419088445326135,89737.52452025586,21840.0,400871.0,28460.70849025938,1.5176545842217484,0.79,2.29,0.2772874242657918,0.5603862660944205,-2.1,2.69,1.2001395935188337,1.2099570815450646,0.47,3.71,0.3756110876227307,197.35555555555553,5.4,999.9,389.91832469686983,238.99131944444446,18.0,1034.0,216.2148211455017,-17.671875,-38.0,1.0,7.290236094785157
2022-09-09T07:24:00-CME-001,2022-09-09 07:24:00+00:00,,,"A faint CME in SOHO white light and running difference imagery which is seen as even fainter in STEREO A imagery with no true leading edge to analyze. It is directed mostly to the north in SOHO imagery and to the north and east in STEREO A. While the coronagraph imagery seems to suggest that the CME source is located on the Earth-facing disk, a preliminary triangulation using SWPC_Cat results in a broad area on the Earth-facing disk where no source seems to actually erupt. The analysis is therefore pretty speculative. The CME overlaps a few other faint CMEs which increases the difficulty of the analysis.",https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/21591/-1,264.0,S,43.0,-12.0,25.0,1.0,,3.667,0,5.579729825986222,0,43.0,7,4,5.20691637630662,3.86,6.39,0.5695628282347167,2.5071254355400696,-3.19,5.74,1.5550352948528372,-1.58095818815331,-5.5,4.12,2.1079272036322187,440.2096153846154,394.9,512.1,20.82797401480693,3.9775641025641026,1.68,7.6,0.9097750532962876,88691.36324786325,21840.0,400871.0,32402.12975577271,1.5408760683760683,0.58,2.58,0.3419162340934971,0.7273661670235546,-1.77,2.66,0.9252742638548409,1.375203426124197,0.47,3.71,0.4270717376627928,196.12118055555555,5.4,999.9,388.32320534360105,271.33506944444446,18.0,1034.0,200.16992924934962,-17.166666666666668,-32.0,1.0,6.265259150443996
2022-09-09T15:48:00-CME-001,2022-09-09 15:48:00+00:00,N50E20,,"A narrow CME appearing mainly to the north in SOHO and STEREO A coronagraph imagery. The eruption may correspond to the high northern latitude slow-to-erupt filament eruption which can be seen in SDO AIA 193 on 2022-09-09, mostly seen as dimming with some very faint post-eruptive arcades.",https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/21589/-1,530.0,C,53.0,-20.0,22.0,1.0,,3.333,0,6.274762021241939,0,53.0,15,4,5.208121739130435,3.86,6.54,0.5626931691169607,2.9852521739130435,-3.19,5.81,1.6440564564699387,-1.371182608695652,-5.5,4.02,1.778581259624886,429.5753164556962,369.2,512.1,29.733390612322015,5.270632911392404,1.68,14.89,2.948353259227144,74403.43459915611,7453.0,400871.0,44411.991730920214,1.8516877637130802,0.58,4.27,0.7702359353986201,0.6174472573839661,-1.73,2.66,0.7520467307241618,1.5346624472573842,0.61,3.72,0.5153901393728709,184.60399305555555,5.6,999.9,378.20740374095294,236.22916666666666,18.0,900.0,147.29879019784923,-14.800347222222221,-29.0,1.0,5.8993349334661875
